C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_06_904.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_06_904.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_06_904.jpg, 0, 0, 0, 7.869808E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_005.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_005.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_005.jpg, 0, 0, 0, 8.079251E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_105.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_105.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_105.jpg, 0, 0, 0, 7.891856E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_228.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_228.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_228.jpg, 0, 0, 0, 8.399294E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_329.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_329.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_329.jpg, 0, 0, 0, 8.440178E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_429.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_429.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_429.jpg, 0, 0, 0, 8.040887E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_533.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_533.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_533.jpg, 0, 0, 0, 7.894421E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_635.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_635.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_635.jpg, 0, 0, 0, 7.761561E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_738.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_738.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_738.jpg, 0, 0, 0, 8.395427E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_839.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_839.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_839.jpg, 0, 0, 0, 8.191536E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_07_940.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_07_940.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_07_940.jpg, 0, 0, 0, 7.783413E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_041.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_041.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_041.jpg, 0, 0, 0, 7.869481E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_143.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_143.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_143.jpg, 0, 0, 0, 7.769962E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_245.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_245.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_245.jpg, 0, 0, 0, 7.937096E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_347.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_347.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_347.jpg, 0, 0, 0, 7.855154E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_449.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_449.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_449.jpg, 0, 0, 0, 7.863102E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_552.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_552.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_552.jpg, 0, 0, 0, 7.881477E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_654.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_654.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_654.jpg, 0, 0, 0, 8.02615E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_757.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_757.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_757.jpg, 0, 0, 0, 7.790132E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_859.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_859.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_859.jpg, 0, 0, 0, 7.952487E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_08_959.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_08_959.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_08_959.jpg, 0, 0, 0, 7.837514E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_061.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_061.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_061.jpg, 0, 0, 0, 7.935691E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_162.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_162.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_162.jpg, 0, 0, 0, 7.766928E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_262.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_262.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_262.jpg, 0, 0, 0, 7.944649E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_362.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_362.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_362.jpg, 0, 0, 0, 7.800134E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_463.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_463.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_463.jpg, 0, 0, 0, 7.79957E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_563.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_563.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_563.jpg, 0, 0, 0, 7.862256E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_666.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_666.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_666.jpg, 0, 0, 0, 7.805958E-05
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_770.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_770.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_770.jpg, 0, 0.2644227, 0, 0.2148046
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_876.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_876.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_876.jpg, 0, 0.6262785, 0, 1.015175
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_09_981.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_09_981.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_09_981.jpg, -0.0140916, 0.9175204, 0, 1.980458
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_10_084.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_10_084.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_10_084.jpg, -0.2425101, 1, 0, 3.152263
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_10_188.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_10_188.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_10_188.jpg, 0, 1, 0, 4.324325
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_10_291.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_10_291.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_10_291.jpg, 0, 1, 0, 5.486751
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_10_392.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_10_392.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_10_392.jpg, -0.0663351, 1, 0, 6.866268
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_10_495.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_10_495.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_10_495.jpg, -0.3771687, 1, 0, 7.965511
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_10_598.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_10_598.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_10_598.jpg, -0.08333609, 1, 0, 9.094761
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_10_703.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_10_703.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_10_703.jpg, 0, 1, 0, 10.2052
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_10_804.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_10_804.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_10_804.jpg, 0, 1, 0, 11.31017
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_10_910.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_10_910.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_10_910.jpg, -0.2682201, 1, 0, 12.46496
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_015.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_015.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_015.jpg, -0.006002403, 1, 0, 13.62713
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_117.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_117.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_117.jpg, 0, 1, 0, 14.7672
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_217.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_217.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_217.jpg, -0.2867685, 1, 0, 15.69715
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_323.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_323.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_323.jpg, -0.0187914, 1, 0, 16.88583
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_423.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_423.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_423.jpg, -0.267738, 1, 0, 17.7485
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_526.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_526.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_526.jpg, -0.5750607, 1, 0, 18.75759
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_630.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_630.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_630.jpg, -0.3449066, 1, 0, 19.66639
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_732.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_732.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_732.jpg, 0, 1, 0, 20.88107
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_835.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_835.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_835.jpg, -0.2993928, 1, 0, 21.92864
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_11_938.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_11_938.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_11_938.jpg, -0.4887366, 1, 0, 22.72548
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_039.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_039.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_039.jpg, -0.190563, 1, 0, 23.73404
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_139.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_139.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_139.jpg, 0, 1, 0, 24.67405
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_250.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_250.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_250.jpg, 0, 1, 0, 25.63132
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_354.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_354.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_354.jpg, 0, 1, 0, 26.77
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_455.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_455.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_455.jpg, 0, 1, 0, 27.70908
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_558.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_558.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_558.jpg, -0.2758692, 1, 0, 28.59108
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_661.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_661.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_661.jpg, 0, 1, 0, 29.50902
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_762.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_762.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_762.jpg, 0, 1, 0, 30.1914
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_864.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_864.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_864.jpg, -0.273261, 1, 0, 30.17479
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_12_966.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_12_966.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_12_966.jpg, -0.04066742, 1, 0, 30.18996
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_13_067.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_13_067.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_13_067.jpg, 0, 1, 0, 30.1901
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_13_172.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_13_172.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_13_172.jpg, -0.3100638, 1, 0, 30.17121
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_13_273.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_13_273.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_13_273.jpg, -0.006879585, 1, 0, 30.1896
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_13_376.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_13_376.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_13_376.jpg, -0.0247005, 1, 0, 30.19027
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_13_477.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_13_477.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_13_477.jpg, -0.3292896, 1, 0, 30.16979
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_13_581.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_13_581.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_13_581.jpg, -0.05096369, 1, 0, 30.191
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_13_754.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_13_754.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_13_754.jpg, 0, 1, 0, 30.19025
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_13_855.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_13_855.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_13_855.jpg, -0.1101654, 1, 0, 30.18914
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_13_954.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_13_954.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_13_954.jpg, 0, 1, 0, 30.19017
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_14_057.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_14_057.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_14_057.jpg, 0, 1, 0, 30.19028
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_14_160.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_14_160.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_14_160.jpg, 0, 1, 0, 30.19033
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_14_263.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_14_263.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_14_263.jpg, -0.2841015, 1, 0, 30.17368
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_14_366.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_14_366.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_14_366.jpg, -0.3396927, 1, 0, 30.18048
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_14_465.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_14_465.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_14_465.jpg, -0.04489528, 1, 0, 30.19003
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_14_568.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_14_568.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_14_568.jpg, -0.0221202, 1, 0, 30.19015
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_14_742.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_14_742.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_14_742.jpg, 0, 1, 0, 30.19028
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_14_842.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_14_842.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_14_842.jpg, 0, 1, 0, 30.19029
C:\Users\soham\Documents\Udacity\training_data\IMG\center_2020_03_23_23_57_14_945.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\left_2020_03_23_23_57_14_945.jpg, C:\Users\soham\Documents\Udacity\training_data\IMG\right_2020_03_23_23_57_14_945.jpg, 0, 1, 0, 30.19028
